Name,Acceleration,Weight,Traction,MiniTurbo,Invincibility,GroundSpeed,WaterSpeed,AirSpeed,AntiGravitySpeed,GroundHandling,WaterHandling,AirHandling,AntiGravityHandling
"{""character"":""Metal Mario"",""body"":""Biddybuggy"",""tire"":""Button"",""glider"":""Wario Wing""}",14,12,8,14,4,10,11,13,13,12,11,10,12
"{""character"":""Metal Mario"",""body"":""Biddybuggy"",""tire"":""Button"",""glider"":""Peach Parasol""}",15,11,8,15,3,9,11,12,13,12,11,11,12
"{""character"":""Metal Mario"",""body"":""Biddybuggy"",""tire"":""Off-Road"",""glider"":""Super Glider""}",12,14,12,10,8,12,14,12,12,10,8,10,11
"{""character"":""Metal Mario"",""body"":""Biddybuggy"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",13,13,12,11,7,11,14,11,13,10,8,11,11
"{""character"":""Metal Mario"",""body"":""Biddybuggy"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",12,15,11,10,8,12,13,12,13,10,9,10,10
"{""character"":""Metal Mario"",""body"":""Biddybuggy"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",13,14,11,11,7,11,13,11,13,10,9,11,10
"{""character"":""Metal Mario"",""body"":""Biddybuggy"",""tire"":""Cushion"",""glider"":""Super Glider""}",13,12,12,13,7,10,11,15,11,11,8,11,11
"{""character"":""Metal Mario"",""body"":""Biddybuggy"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",14,11,12,14,6,9,11,14,12,11,8,12,11
"{""character"":""Metal Mario"",""body"":""Biddybuggy"",""tire"":""Cushion"",""glider"":""Wario Wing""}",13,13,11,13,7,10,10,15,12,11,9,11,10
"{""character"":""Metal Mario"",""body"":""Biddybuggy"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",14,12,11,14,6,9,10,14,12,11,9,12,10
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",12,13,13,11,8,12,17,15,10,11,11,10,9
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",13,12,13,12,7,11,17,14,11,11,11,11,9
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",12,14,12,11,8,12,16,15,11,11,12,10,8
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",13,13,12,12,7,11,16,14,11,11,12,11,8
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Monster"",""glider"":""Super Glider""}",10,15,15,10,9,12,16,13,10,8,9,8,6
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Monster"",""glider"":""Cloud Glider""}",11,14,15,11,8,11,16,12,11,8,9,9,6
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Monster"",""glider"":""Wario Wing""}",10,16,14,10,9,12,15,13,11,8,10,8,5
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Monster"",""glider"":""Peach Parasol""}",11,15,14,11,8,11,15,12,11,8,10,9,5
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Roller"",""glider"":""Super Glider""}",14,11,12,14,4,10,17,15,8,12,12,11,10
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Roller"",""glider"":""Cloud Glider""}",15,10,12,15,3,9,17,14,9,12,12,12,10
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Roller"",""glider"":""Wario Wing""}",14,12,11,14,4,10,16,15,9,12,13,11,9
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Roller"",""glider"":""Peach Parasol""}",15,11,11,15,3,9,16,14,9,12,13,12,9
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Slim"",""glider"":""Super Glider""}",10,13,9,10,8,13,16,14,12,12,12,11,9
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Slim"",""glider"":""Cloud Glider""}",11,12,9,11,7,12,16,13,13,12,12,12,9
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Slim"",""glider"":""Wario Wing""}",10,14,8,10,8,13,15,14,13,12,13,11,8
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Slim"",""glider"":""Peach Parasol""}",11,13,8,11,7,12,15,13,13,12,13,12,8
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Metal"",""glider"":""Super Glider""}",8,15,10,8,9,14,17,14,9,10,10,7,7
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Metal"",""glider"":""Cloud Glider""}",9,14,10,9,8,13,17,13,10,10,10,8,7
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Metal"",""glider"":""Wario Wing""}",8,16,9,8,9,14,16,14,10,10,11,7,6
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Metal"",""glider"":""Peach Parasol""}",9,15,9,9,8,13,16,13,10,10,11,8,6
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Button"",""glider"":""Super Glider""}",13,11,11,13,6,11,16,14,10,11,11,9,10
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Button"",""glider"":""Cloud Glider""}",14,10,11,14,5,10,16,13,11,11,11,10,10
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Button"",""glider"":""Wario Wing""}",13,12,10,13,6,11,15,14,11,11,12,9,9
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Button"",""glider"":""Peach Parasol""}",14,11,10,14,5,10,15,13,11,11,12,10,9
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Off-Road"",""glider"":""Super Glider""}",11,14,14,9,10,13,18,13,10,9,9,9,8
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",12,13,14,10,9,12,18,12,11,9,9,10,8
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",11,15,13,9,10,13,17,13,11,9,10,9,7
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",12,14,13,10,9,12,17,12,11,9,10,10,7
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Cushion"",""glider"":""Super Glider""}",12,12,14,12,9,11,15,16,9,10,9,10,8
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",13,11,14,13,8,10,15,15,10,10,9,11,8
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Cushion"",""glider"":""Wario Wing""}",12,13,13,12,9,11,14,16,10,10,10,10,7
"{""character"":""Metal Mario"",""body"":""Streetle"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",13,12,13,13,8,10,14,15,10,10,10,11,7
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",8,15,7,8,11,15,14,16,13,10,8,9,10
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",9,14,7,9,10,14,14,15,14,10,8,10,10
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",8,16,6,8,11,15,13,16,14,10,9,9,9
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Roller"",""glider"":""Super Glider""}",10,13,6,11,7,13,14,16,11,11,9,10,11
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Roller"",""glider"":""Cloud Glider""}",11,12,6,12,6,12,14,15,12,11,9,11,11
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Roller"",""glider"":""Wario Wing""}",10,14,5,11,7,13,13,16,12,11,10,10,10
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Slim"",""glider"":""Super Glider""}",6,15,3,7,11,16,13,15,15,11,9,10,10
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Slim"",""glider"":""Cloud Glider""}",7,14,3,8,10,15,13,14,16,11,9,11,10
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Slim"",""glider"":""Wario Wing""}",6,16,2,7,11,16,12,15,16,11,10,10,9
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Metal"",""glider"":""Super Glider""}",4,17,4,5,12,17,14,15,12,9,7,6,8
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Metal"",""glider"":""Cloud Glider""}",5,16,4,6,11,16,14,14,13,9,7,7,8
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Metal"",""glider"":""Wario Wing""}",4,18,3,5,12,17,13,15,13,9,8,6,7
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Button"",""glider"":""Super Glider""}",9,13,5,10,9,14,13,15,13,10,8,8,11
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Button"",""glider"":""Cloud Glider""}",10,12,5,11,8,13,13,14,14,10,8,9,11
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Button"",""glider"":""Wario Wing""}",9,14,4,10,9,14,12,15,14,10,9,8,10
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Off-Road"",""glider"":""Super Glider""}",7,16,8,6,13,16,15,14,13,8,6,8,9
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",8,15,8,7,12,15,15,13,14,8,6,9,9
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",7,17,7,6,13,16,14,14,14,8,7,8,8
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Cushion"",""glider"":""Super Glider""}",8,14,8,9,12,14,12,17,12,9,6,9,9
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",9,13,8,10,11,13,12,16,13,9,6,10,9
"{""character"":""Metal Mario"",""body"":""Sneeker"",""tire"":""Cushion"",""glider"":""Wario Wing""}",8,15,7,9,12,14,11,17,13,9,7,9,8
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",8,15,7,8,9,15,14,16,13,10,8,9,10
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",9,14,7,9,8,14,14,15,14,10,8,10,10
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",8,16,6,8,9,15,13,16,14,10,9,9,9
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Monster"",""glider"":""Super Glider""}",6,17,9,7,10,15,13,14,13,7,6,7,7
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Monster"",""glider"":""Wario Wing""}",6,18,8,7,10,15,12,14,14,7,7,7,6
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Roller"",""glider"":""Super Glider""}",10,13,6,11,5,13,14,16,11,11,9,10,11
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Roller"",""glider"":""Cloud Glider""}",11,12,6,12,4,12,14,15,12,11,9,11,11
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Roller"",""glider"":""Wario Wing""}",10,14,5,11,5,13,13,16,12,11,10,10,10
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Roller"",""glider"":""Peach Parasol""}",11,13,5,12,4,12,13,15,12,11,10,11,10
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Slim"",""glider"":""Super Glider""}",6,15,3,7,9,16,13,15,15,11,9,10,10
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Slim"",""glider"":""Cloud Glider""}",7,14,3,8,8,15,13,14,16,11,9,11,10
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Slim"",""glider"":""Wario Wing""}",6,16,2,7,9,16,12,15,16,11,10,10,9
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Slim"",""glider"":""Peach Parasol""}",7,15,2,8,8,15,12,14,16,11,10,11,9
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Slick"",""glider"":""Super Glider""}",5,16,2,5,9,17,11,13,15,9,5,7,9
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Slick"",""glider"":""Wario Wing""}",5,17,1,5,9,17,10,13,16,9,6,7,8
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Metal"",""glider"":""Super Glider""}",4,17,4,5,10,17,14,15,12,9,7,6,8
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Metal"",""glider"":""Cloud Glider""}",5,16,4,6,9,16,14,14,13,9,7,7,8
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Metal"",""glider"":""Wario Wing""}",4,18,3,5,10,17,13,15,13,9,8,6,7
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Metal"",""glider"":""Peach Parasol""}",5,17,3,6,9,16,13,14,13,9,8,7,7
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Button"",""glider"":""Super Glider""}",9,13,5,10,7,14,13,15,13,10,8,8,11
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Button"",""glider"":""Cloud Glider""}",10,12,5,11,6,13,13,14,14,10,8,9,11
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Button"",""glider"":""Wario Wing""}",9,14,4,10,7,14,12,15,14,10,9,8,10
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Button"",""glider"":""Peach Parasol""}",10,13,4,11,6,13,12,14,14,10,9,9,10
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Off-Road"",""glider"":""Super Glider""}",7,16,8,6,11,16,15,14,13,8,6,8,9
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",8,15,8,7,10,15,15,13,14,8,6,9,9
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",7,17,7,6,11,16,14,14,14,8,7,8,8
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",8,16,7,7,10,15,14,13,14,8,7,9,8
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Cushion"",""glider"":""Super Glider""}",8,14,8,9,10,14,12,17,12,9,6,9,9
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",9,13,8,10,9,13,12,16,13,9,6,10,9
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Cushion"",""glider"":""Wario Wing""}",8,15,7,9,10,14,11,17,13,9,7,9,8
"{""character"":""Metal Mario"",""body"":""Master Cycle"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",9,14,7,10,9,13,11,16,13,9,7,10,8
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",11,14,12,10,9,13,14,16,14,11,9,10,11
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",12,13,12,11,8,12,14,15,15,11,9,11,11
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",11,15,11,10,9,13,13,16,15,11,10,10,10
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",12,14,11,11,8,12,13,15,15,11,10,11,10
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Monster"",""glider"":""Super Glider""}",9,16,14,9,10,13,13,14,14,8,7,8,8
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Monster"",""glider"":""Cloud Glider""}",10,15,14,10,9,12,13,13,15,8,7,9,8
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Monster"",""glider"":""Wario Wing""}",9,17,13,9,10,13,12,14,15,8,8,8,7
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Monster"",""glider"":""Peach Parasol""}",10,16,13,10,9,12,12,13,15,8,8,9,7
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Roller"",""glider"":""Super Glider""}",13,12,11,13,5,11,14,16,12,12,10,11,12
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Roller"",""glider"":""Cloud Glider""}",14,11,11,14,4,10,14,15,13,12,10,12,12
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Roller"",""glider"":""Wario Wing""}",13,13,10,13,5,11,13,16,13,12,11,11,11
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Roller"",""glider"":""Peach Parasol""}",14,12,10,14,4,10,13,15,13,12,11,12,11
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Slim"",""glider"":""Super Glider""}",9,14,8,9,9,14,13,15,16,12,10,11,11
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Slim"",""glider"":""Cloud Glider""}",10,13,8,10,8,13,13,14,17,12,10,12,11
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Slim"",""glider"":""Wario Wing""}",9,15,7,9,9,14,12,15,17,12,11,11,10
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Slim"",""glider"":""Peach Parasol""}",10,14,7,10,8,13,12,14,17,12,11,12,10
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Slick"",""glider"":""Super Glider""}",8,15,7,7,9,15,11,13,16,10,6,8,10
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Slick"",""glider"":""Wario Wing""}",8,16,6,7,9,15,10,13,17,10,7,8,9
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Metal"",""glider"":""Super Glider""}",7,16,9,7,10,15,14,15,13,10,8,7,9
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Metal"",""glider"":""Wario Wing""}",7,17,8,7,10,15,13,15,14,10,9,7,8
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Button"",""glider"":""Super Glider""}",12,12,10,12,7,12,13,15,14,11,9,9,12
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Button"",""glider"":""Cloud Glider""}",13,11,10,13,6,11,13,14,15,11,9,10,12
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Button"",""glider"":""Wario Wing""}",12,13,9,12,7,12,12,15,15,11,10,9,11
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Button"",""glider"":""Peach Parasol""}",13,12,9,13,6,11,12,14,15,11,10,10,11
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Off-Road"",""glider"":""Super Glider""}",10,15,13,8,11,14,15,14,14,9,7,9,10
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",11,14,13,9,10,13,15,13,15,9,7,10,10
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",10,16,12,8,11,14,14,14,15,9,8,9,9
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",11,15,12,9,10,13,14,13,15,9,8,10,9
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Cushion"",""glider"":""Super Glider""}",11,13,13,11,10,12,12,17,13,10,7,10,10
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",12,12,13,12,9,11,12,16,14,10,7,11,10
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Cushion"",""glider"":""Wario Wing""}",11,14,12,11,10,12,11,17,14,10,8,10,9
"{""character"":""Metal Mario"",""body"":""W 25 Silver Arrow"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",12,13,12,12,9,11,11,16,14,10,8,11,9
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",9,13,10,8,10,15,14,16,14,9,9,8,12
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",10,12,10,9,9,14,14,15,15,9,9,9,12
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",9,14,9,8,10,15,13,16,15,9,10,8,11
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",10,13,9,9,9,14,13,15,15,9,10,9,11
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Monster"",""glider"":""Super Glider""}",7,15,12,7,11,15,13,14,14,6,7,6,9
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Monster"",""glider"":""Wario Wing""}",7,16,11,7,11,15,12,14,15,6,8,6,8
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Roller"",""glider"":""Super Glider""}",11,11,9,11,6,13,14,16,12,10,10,9,13
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Roller"",""glider"":""Cloud Glider""}",12,10,9,12,5,12,14,15,13,10,10,10,13
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Roller"",""glider"":""Wario Wing""}",11,12,8,11,6,13,13,16,13,10,11,9,12
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Roller"",""glider"":""Peach Parasol""}",12,11,8,12,5,12,13,15,13,10,11,10,12
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Slim"",""glider"":""Super Glider""}",7,13,6,7,10,16,13,15,16,10,10,9,12
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Slim"",""glider"":""Cloud Glider""}",8,12,6,8,9,15,13,14,17,10,10,10,12
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Slim"",""glider"":""Wario Wing""}",7,14,5,7,10,16,12,15,17,10,11,9,11
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Slim"",""glider"":""Peach Parasol""}",8,13,5,8,9,15,12,14,17,10,11,10,11
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Slick"",""glider"":""Super Glider""}",6,14,5,5,10,17,11,13,16,8,6,6,11
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Slick"",""glider"":""Wario Wing""}",6,15,4,5,10,17,10,13,17,8,7,6,10
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Metal"",""glider"":""Super Glider""}",5,15,7,5,11,17,14,15,13,8,8,5,10
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Metal"",""glider"":""Cloud Glider""}",6,14,7,6,10,16,14,14,14,8,8,6,10
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Metal"",""glider"":""Wario Wing""}",5,16,6,5,11,17,13,15,14,8,9,5,9
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Metal"",""glider"":""Peach Parasol""}",6,15,6,6,10,16,13,14,14,8,9,6,9
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Button"",""glider"":""Super Glider""}",10,11,8,10,8,14,13,15,14,9,9,7,13
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Button"",""glider"":""Cloud Glider""}",11,10,8,11,7,13,13,14,15,9,9,8,13
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Button"",""glider"":""Wario Wing""}",10,12,7,10,8,14,12,15,15,9,10,7,12
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Button"",""glider"":""Peach Parasol""}",11,11,7,11,7,13,12,14,15,9,10,8,12
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Off-Road"",""glider"":""Super Glider""}",8,14,11,6,12,16,15,14,14,7,7,7,11
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",9,13,11,7,11,15,15,13,15,7,7,8,11
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",8,15,10,6,12,16,14,14,15,7,8,7,10
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",9,14,10,7,11,15,14,13,15,7,8,8,10
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Cushion"",""glider"":""Super Glider""}",9,12,11,9,11,14,12,17,13,8,7,8,11
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",10,11,11,10,10,13,12,16,14,8,7,9,11
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Cushion"",""glider"":""Wario Wing""}",9,13,10,9,11,14,11,17,14,8,8,8,10
"{""character"":""Metal Mario"",""body"":""Blue Falcon"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",10,12,10,10,10,13,11,16,14,8,8,9,10
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",8,16,14,8,10,13,16,16,13,11,10,10,10
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",9,15,14,9,9,12,16,15,14,11,10,11,10
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",8,17,13,8,10,13,15,16,14,11,11,10,9
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",9,16,13,9,9,12,15,15,14,11,11,11,9
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Monster"",""glider"":""Super Glider""}",6,18,16,7,11,13,15,14,13,8,8,8,7
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Monster"",""glider"":""Cloud Glider""}",7,17,16,8,10,12,15,13,14,8,8,9,7
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Monster"",""glider"":""Wario Wing""}",6,19,15,7,11,13,14,14,14,8,9,8,6
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Monster"",""glider"":""Peach Parasol""}",7,18,15,8,10,12,14,13,14,8,9,9,6
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Roller"",""glider"":""Super Glider""}",10,14,13,11,6,11,16,16,11,12,11,11,11
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Roller"",""glider"":""Cloud Glider""}",11,13,13,12,5,10,16,15,12,12,11,12,11
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Roller"",""glider"":""Wario Wing""}",10,15,12,11,6,11,15,16,12,12,12,11,10
"{""character"":""Metal Mario"",""body"":""Tanooki Kart"",""tire"":""Roller"",""glider"":""Peach Parasol""}",11,14,12,12,5,10,15,15,12,12,12,12,10
